,title,price,link
167,(Refurbished) Dell Latitude E5440 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel HD Graphics)  ,"12,999",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D98HBT5W/ref=sr_1_208?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.eFvnJFRsy5eV6McOz1r8WuwaV7ZeZZILY2myu7g15UxWaoqtfCNmk3FjyV73vl3Kg1HXwWBNcQ3m1hK6FY7Rot8fs1WQaL5Il-UM2hxBypfyUH2fex7laeeZm2SoYsVhRfcglLbxBlc2vPdIf5LeYavzAzALlLwkmYGKWBF1IMmecWxY3PwlgsTDMO3jXHt0QJqSvSmz1mnfw40tTdt_VreCn2YjVUsXQRWtCvks7ac.nLcimSRKv-QdeshNfa_972mjnpm2BFrX4hM5XEvPIJc&dib_tag=se&keywords=laptop&qid=1723918025&sprefix=lapt%2Caps%2C239&sr=8-208
168,"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)  ","13,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTY4MTgwMTYxNTY3Mjc5OjE3MjM5MTc5NjU6c3BfYnRmOjMwMDIxMzY3MzA2MzMzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8183%2Fdp%2FB0D2Y4KLGN%2Fref%3Dsr_1_22_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.VD-XFhPX3Cbc9vkghsNwZqjkwr89_P1eZfoLF5mgcxAXUNROBVNK5LTVCuIKMZcdqwiaLKg-Cm-nYFMIHlqy34lm5Ha_j5K0wTyLsFqdYgRF9mGa2ephpPLr_pqF88Z4jczcXXIdm3oQyyWGHO7OryJgSySFas7aDDjJhwXO9_Myv2n5lOAQlzq-jngStoiwr0YLz7suyEcVo0olvdDUUeP4w41UKWMj2JtYxyI6Ux8.Q1QN1dzFFgNtSmqoJnfQhkuzg6KI5EDPvfZxO6iis3M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723917965%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
169,"ASUS Vivobook 16, Intel Core i5-12500H 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.8 kg), X1605ZAC-MB540WS  ","57,400",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1605ZAC-MB540WS/dp/B0CZXV2D7Y/ref=sr_1_209?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.eFvnJFRsy5eV6McOz1r8WuwaV7ZeZZILY2myu7g15UxWaoqtfCNmk3FjyV73vl3Kg1HXwWBNcQ3m1hK6FY7Rot8fs1WQaL5Il-UM2hxBypfyUH2fex7laeeZm2SoYsVhRfcglLbxBlc2vPdIf5LeYavzAzALlLwkmYGKWBF1IMmecWxY3PwlgsTDMO3jXHt0QJqSvSmz1mnfw40tTdt_VreCn2YjVUsXQRWtCvks7ac.nLcimSRKv-QdeshNfa_972mjnpm2BFrX4hM5XEvPIJc&dib_tag=se&keywords=laptop&qid=1723918025&sprefix=lapt%2Caps%2C239&sr=8-209
170,"(Refurbished) Lenovo ThinkPad 14"" (35.6 cm) HD Business Laptop (Core i5-4th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/Wifi/Webcam/Intel Graphics)  ","12,999",https://amazon.in//Renewed-Lenovo-ThinkPad-Business-Graphics/dp/B09TNQNKZF/ref=sr_1_210?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.eFvnJFRsy5eV6McOz1r8WuwaV7ZeZZILY2myu7g15UxWaoqtfCNmk3FjyV73vl3Kg1HXwWBNcQ3m1hK6FY7Rot8fs1WQaL5Il-UM2hxBypfyUH2fex7laeeZm2SoYsVhRfcglLbxBlc2vPdIf5LeYavzAzALlLwkmYGKWBF1IMmecWxY3PwlgsTDMO3jXHt0QJqSvSmz1mnfw40tTdt_VreCn2YjVUsXQRWtCvks7ac.nLcimSRKv-QdeshNfa_972mjnpm2BFrX4hM5XEvPIJc&dib_tag=se&keywords=laptop&qid=1723918025&sprefix=lapt%2Caps%2C239&sr=8-210
171,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/256GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjA2NDk0NDk5Njc5ODc3OjE3MjM5MTgwMzE6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MDMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC44YW3Y%2Fref%3Dsr_1_209_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723918031%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
172,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 32GB Ram & 128GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","44,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjA2NDk0NDk5Njc5ODc3OjE3MjM5MTgwMzE6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZD6T9K3%2Fref%3Dsr_1_210_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723918031%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
173,"ZEBRONICS PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6 CM), IPS Display, Ultra Slim, 38.5Wh Large Battery, Windows 11, Silver, 1.76 Kg  ","26,490",https://amazon.in//ZEBRONICS-NBC-Core-11th-1155G7/dp/B0CM3K249P/ref=sr_1_211?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-211
174,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_212?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-212
175,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","33,160",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_213?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-213
176,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,W11+MSO,B&O,9ms Response time(Mica Silver, 2.29 kg),15-fa1099TX  ","60,990",https://amazon.in//HP-i5-12450H-15-6-inch-Response-15-fa1099TX/dp/B0CVQHFY9D/ref=sr_1_214?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-214
177,"ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and Light Laptop (15.6 Inch, Star Black, 1.57 Kg)  ","20,990",https://amazon.in//ASUS-Vivobook-Intel-Celeron-N4020/dp/B0CRLBTN3P/ref=sr_1_215?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-215
178,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","40,990",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_216?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-216
179,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","53,700",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDM2NjM0NDA0Njg5NTU4OjE3MjM5MTc5NzA6c3BfYXRmX25leHQ6MzAwMjQ2MDg5NjYxMTMyOjowOjo&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1695IN%2Fdp%2FB0CV9S9VTD%2Fref%3Dsr_1_17_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.OC2WWvLrQGX2LIpaE78K0jMHUNOiHLpzywV54CDsOC2A9d58sEmPSJxFHDw1b8aJIR0w8kjvJARNgHvEr-VTDh2sbNDmiM-CAqrXRaiT20hl3Gm404I7mjNAM-Ra69KF8butCQMxSwPwxQv3SY1aatQHVCpm49ZRbqq_ezEMG5GtDozrYxzlK8ezgtPiAzRtNoP7ibm9O09u9DpTA-4nTnZ4iczBjsyhkJTDVeBam1Q.ReXK49XCyYAxMXsIWt9iNpR4PIu59Y4s6544UztEk50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723917970%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
180,"Lenovo IdeaPad Slim 5 Ryzen 7 7730U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/1Yr ADP Free/Arctic Grey/1.46Kg), 82XE007EIN  ","65,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007EIN/dp/B0D1KF34VD/ref=sr_1_217?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-217
181,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ","33,490",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_218?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-218
182,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX  ","47,900",https://amazon.in//HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_219?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-219
183,"Acer [Smartchoice] Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_220?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-220
184,"ASUS Vivobook Go 14 Ryzen 7 Octa Ryzen 5 7520U (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK541WS Laptop (14 inch, Silver, with MS Office)  ","41,990",https://amazon.in//ASUS-Vivobook-Windows-E1404FA-NK541WS-Laptop/dp/B0CBV7FP29/ref=sr_1_221?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-221
185,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","33,800",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_222?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-222
186,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY040W  ","50,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY040W/dp/B0D3LXXQFY/ref=sr_1_223?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-223
187,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00U00  ","52,990",https://amazon.in//Lenovo-ThinkPad-Graphics-Keyboard-21JRS00U00/dp/B0C7HYBQW1/ref=sr_1_224?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-224
188,"(Refurbished) Lenovo ThinkPad A475, AMD A12Pro, 16GB RAM, 512GB SSD  ","16,000",https://amazon.in//Lenovo-Refurbished-ThinkPad-A475-A12Pro/dp/B0CSP6XGJT/ref=sr_1_225?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-225
189,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6009HIN  ","26,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Windows-82V6009HIN/dp/B0D8138TR8/ref=sr_1_226?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.XGbU833lVkihFGK5-u5RGa632Ik8JEXmC9XaMC8pCRsD2Trtv4gLJnZzGpfcxEi6Vdk4lxCpm2Ze9le-YGaf5dtcVEpUgfrxNLylvCAA1NAurCqEVIJ0Q18z6QBL96qMRxRJd5myH_-ZU-kRQsTkTd8N2eSGMIVZPUjxqxw1zcCRMupT0vATCjbXHUMOCgvWGSCIoPf6XbpUcepr_9DG5i_480hG0KISkcJuv_w8_ps.Hz0EzYrWDAnypSf45wXJBu8PolTWrNLMQzbNC1cZhOM&dib_tag=se&keywords=laptop&qid=1723918031&sprefix=lapt%2Caps%2C239&sr=8-226
190,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i7 13700H 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Camera/Alexa/1Yr ADP Free/Cloud Grey/1.9Kg), 82XF007FIN  ","81,690",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDM2NjM0NDA0Njg5NTU4OjE3MjM5MTc5NzA6c3BfYXRmX25leHQ6MzAwMjc5Nzc3NDkyNjMyOjowOjo&url=%2FLenovo-IdeaPad-WUXGA-IPS-300Nits-82XF007FIN%2Fdp%2FB0D9H2XBVL%2Fref%3Dsr_1_18_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.OC2WWvLrQGX2LIpaE78K0jMHUNOiHLpzywV54CDsOC2A9d58sEmPSJxFHDw1b8aJIR0w8kjvJARNgHvEr-VTDh2sbNDmiM-CAqrXRaiT20hl3Gm404I7mjNAM-Ra69KF8butCQMxSwPwxQv3SY1aatQHVCpm49ZRbqq_ezEMG5GtDozrYxzlK8ezgtPiAzRtNoP7ibm9O09u9DpTA-4nTnZ4iczBjsyhkJTDVeBam1Q.ReXK49XCyYAxMXsIWt9iNpR4PIu59Y4s6544UztEk50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723917970%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
